id,timestamp,title,released,video,url
136,-978307200000,"Mr. Smith Goes to Washington (1939)","01-Jan-1939","","http://us.imdb.com/M/title-exact?Mr.%20Smith%20Goes%20to%20Washington%20(1939)"
137,843177600000,"Big Night (1996)","20-Sep-1996","","http://us.imdb.com/M/title-exact?Big%20Night%20(1996)"
138,844387200000,"D3: The Mighty Ducks (1996)","04-Oct-1996","","http://us.imdb.com/M/title-exact?D3:%20The%20Mighty%20Ducks%20(1996)"
139,-31536000000,"Love Bug, The (1969)","01-Jan-1969","","http://us.imdb.com/M/title-exact?Love%20Bug,%20The%20(1969)"
140,725846400000,"Homeward Bound: The Incredible Journey (1993)","01-Jan-1993","","http://us.imdb.com/M/title-exact?Homeward%20Bound:%20The%20Incredible%20Journey%20(1993)"
141,-504921600000,"20,000 Leagues Under the Sea (1954)","01-Jan-1954","","http://us.imdb.com/M/title-exact?20,000%20Leagues%20Under%20the%20Sea%20(1954)"
142,31536000000,"Bedknobs and Broomsticks (1971)","01-Jan-1971","","http://us.imdb.com/M/title-exact?Bedknobs%20and%20Broomsticks%20(1971)"
143,-157766400000,"Sound of Music, The (1965)","01-Jan-1965","","http://us.imdb.com/M/title-exact?Sound%20of%20Music,%20The%20(1965)"
144,567993600000,"Die Hard (1988)","01-Jan-1988","","http://us.imdb.com/M/title-exact?Die%20Hard%20(1988)"
145,694224000000,"Lawnmower Man, The (1992)","01-Jan-1992","","http://us.imdb.com/M/title-exact?Lawnmower%20Man,%20The%20(1992)"
146,846633600000,"Unhook the Stars (1996)","30-Oct-1996","","http://us.imdb.com/M/title-exact?Unhook%20the%20Stars%20(1996)"
147,844473600000,"Long Kiss Goodnight, The (1996)","05-Oct-1996","","http://us.imdb.com/M/title-exact?Long%20Kiss%20Goodnight,%20The%20(1996)"
148,844992000000,"Ghost and the Darkness, The (1996)","11-Oct-1996","","http://us.imdb.com/M/title-exact?Ghost%20and%20the%20Darkness,%20The%20(1996)"
149,846806400000,"Jude (1996)","01-Nov-1996","","http://us.imdb.com/M/title-exact?Jude%20(1996)"
150,845596800000,"Swingers (1996)","18-Oct-1996","","http://us.imdb.com/M/title-exact?Swingers%20(1996)"
151,31536000000,"Willy Wonka and the Chocolate Factory (1971)","01-Jan-1971","","http://us.imdb.com/M/title-exact?Willy%20Wonka%20and%20the%20Chocolate%20Factory%20(1971)"
152,94694400000,"Sleeper (1973)","01-Jan-1973","","http://us.imdb.com/M/title-exact?Sleeper%20(1973)"
153,567993600000,"Fish Called Wanda, A (1988)","01-Jan-1988","","http://us.imdb.com/M/title-exact?Fish%20Called%20Wanda,%20A%20(1988)"
154,283996800000,"Monty Python's Life of Brian (1979)","01-Jan-1979","","http://us.imdb.com/M/title-exact?Life%20of%20Brian%20(1979)"
155,536457600000,"Dirty Dancing (1987)","01-Jan-1987","","http://us.imdb.com/M/title-exact?Dirty%20Dancing%20(1987)"
156,694224000000,"Reservoir Dogs (1992)","01-Jan-1992","","http://us.imdb.com/M/title-exact?Reservoir%20Dogs%20(1992)"
157,504921600000,"Platoon (1986)","01-Jan-1986","","http://us.imdb.com/M/title-exact?Platoon%20(1986)"
158,599616000000,"Weekend at Bernie's (1989)","01-Jan-1989","","http://us.imdb.com/M/title-exact?Weekend%20at%20Bernie's%20(1989)"
159,694224000000,"Basic Instinct (1992)","01-Jan-1992","","http://us.imdb.com/M/title-exact?Basic%20Instinct%20(1992)"
160,694224000000,"Glengarry Glen Ross (1992)","01-Jan-1992","","http://us.imdb.com/M/title-exact?Glengarry%20Glen%20Ross%20(1992)"
161,504921600000,"Top Gun (1986)","01-Jan-1986","","http://us.imdb.com/M/title-exact?Top%20Gun%20(1986)"
162,347155200000,"On Golden Pond (1981)","01-Jan-1981","","http://us.imdb.com/M/title-exact?On%20Golden%20Pond%20(1981)"
163,126230400000,"Return of the Pink Panther, The (1974)","01-Jan-1974","","http://us.imdb.com/M/title-exact?Return%20of%20the%20Pink%20Panther,%20The%20(1974)"
164,599616000000,"Abyss, The (1989)","01-Jan-1989","","http://us.imdb.com/M/title-exact?Abyss,%20The%20(1989)"
165,504921600000,"Jean de Florette (1986)","01-Jan-1986","","http://us.imdb.com/M/title-exact?Jean%20de%20Florette%20(1986)"
166,504921600000,"Manon of the Spring (Manon des sources) (1986)","01-Jan-1986","","http://us.imdb.com/M/title-exact?Manon%20des%20sources%20(1986)"
167,315532800000,"Private Benjamin (1980)","01-Jan-1980","","http://us.imdb.com/M/title-exact?Private%20Benjamin%20(1980)"
168,126230400000,"Monty Python and the Holy Grail (1974)","01-Jan-1974","","http://us.imdb.com/M/title-exact?Monty%20Python%20and%20the%20Holy%20Grail%20(1974)"
169,725846400000,"Wrong Trousers, The (1993)","01-Jan-1993","","http://us.imdb.com/M/title-exact?Wrong%20Trousers,%20The%20(1993)"
170,567993600000,"Cinema Paradiso (1988)","01-Jan-1988","","http://us.imdb.com/M/title-exact?Nuovo%20cinema%20Paradiso%20(1988)"
171,662688000000,"Delicatessen (1991)","01-Jan-1991","","http://us.imdb.com/M/title-exact?Delicatessen%20(1991)"
172,315532800000,"Empire Strikes Back, The (1980)","01-Jan-1980","","http://us.imdb.com/M/title-exact?Empire%20Strikes%20Back,%20The%20(1980)"
173,536457600000,"Princess Bride, The (1987)","01-Jan-1987","","http://us.imdb.com/M/title-exact?Princess%20Bride,%20The%20(1987)"
174,347155200000,"Raiders of the Lost Ark (1981)","01-Jan-1981","","http://us.imdb.com/M/title-exact?Raiders%20of%20the%20Lost%20Ark%20(1981)"
175,473385600000,"Brazil (1985)","01-Jan-1985","","http://us.imdb.com/M/title-exact?Brazil%20(1985)"
176,504921600000,"Aliens (1986)","01-Jan-1986","","http://us.imdb.com/M/title-exact?Aliens%20(1986)"
177,-126230400000,"Good, The Bad and The Ugly, The (1966)","01-Jan-1966","","http://us.imdb.com/M/title-exact?Buono,%20il%20brutto,%20il%20cattivo,%20Il%20(1966)"
178,-410227200000,"12 Angry Men (1957)","01-Jan-1957","","http://us.imdb.com/M/title-exact?12%20Angry%20Men%20(1957)"
179,31536000000,"Clockwork Orange, A (1971)","01-Jan-1971","","http://us.imdb.com/M/title-exact?Clockwork%20Orange,%20A%20(1971)"
180,283996800000,"Apocalypse Now (1979)","01-Jan-1979","","http://us.imdb.com/M/title-exact?Apocalypse%20Now%20(1979)"
181,858297600000,"Return of the Jedi (1983)","14-Mar-1997","","http://us.imdb.com/M/title-exact?Return%20of%20the%20Jedi%20(1983)"
182,631152000000,"GoodFellas (1990)","01-Jan-1990","","http://us.imdb.com/M/title-exact?GoodFellas%20(1990)"
183,283996800000,"Alien (1979)","01-Jan-1979","","http://us.imdb.com/M/title-exact?Alien%20(1979)"
184,725846400000,"Army of Darkness (1993)","01-Jan-1993","","http://us.imdb.com/M/title-exact?Army%20of%20Darkness%20(1993)"
185,-315619200000,"Psycho (1960)","01-Jan-1960","","http://us.imdb.com/M/title-exact?Psycho%20(1960)"
186,315532800000,"Blues Brothers, The (1980)","01-Jan-1980","","http://us.imdb.com/M/title-exact?Blues%20Brothers,%20The%20(1980)"
187,126230400000,"Godfather: Part II, The (1974)","01-Jan-1974","","http://us.imdb.com/M/title-exact?Godfather:%20Part%20II,%20The%20(1974)"
188,536457600000,"Full Metal Jacket (1987)","01-Jan-1987","","http://us.imdb.com/M/title-exact?Full%20Metal%20Jacket%20(1987)"
189,694224000000,"Grand Day Out, A (1992)","01-Jan-1992","","http://us.imdb.com/M/title-exact?Grand%20Day%20Out,%20A%20(1992)"
190,599616000000,"Henry V (1989)","01-Jan-1989","","http://us.imdb.com/M/title-exact?Henry%20V%20(1989)"
191,441763200000,"Amadeus (1984)","01-Jan-1984","","http://us.imdb.com/M/title-exact?Amadeus%20(1984)"
192,315532800000,"Raging Bull (1980)","01-Jan-1980","","http://us.imdb.com/M/title-exact?Raging%20Bull%20(1980)"
193,410227200000,"Right Stuff, The (1983)","01-Jan-1983","","http://us.imdb.com/M/title-exact?Right%20Stuff,%20The%20(1983)"
194,94694400000,"Sting, The (1973)","01-Jan-1973","","http://us.imdb.com/M/title-exact?Sting,%20The%20(1973)"
195,441763200000,"Terminator, The (1984)","01-Jan-1984","","http://us.imdb.com/M/title-exact?Terminator,%20The%20(1984)"
196,599616000000,"Dead Poets Society (1989)","01-Jan-1989","","http://us.imdb.com/M/title-exact?Dead%20Poets%20Society%20(1989)"
197,-94694400000,"Graduate, The (1967)","01-Jan-1967","","http://us.imdb.com/M/title-exact?Graduate,%20The%20(1967)"
198,631152000000,"Nikita (La Femme Nikita) (1990)","01-Jan-1990","","http://us.imdb.com/M/title-exact?Nikita%20(1990)"
199,-410227200000,"Bridge on the River Kwai, The (1957)","01-Jan-1957","","http://us.imdb.com/M/title-exact?Bridge%20on%20the%20River%20Kwai,%20The%20(1957)"
200,315532800000,"Shining, The (1980)","01-Jan-1980","","http://us.imdb.com/M/title-exact?Shining,%20The%20(1980)"
201,536457600000,"Evil Dead II (1987)","01-Jan-1987","","http://us.imdb.com/M/title-exact?Evil%20Dead%20II%20(1987)"
202,725846400000,"Groundhog Day (1993)","01-Jan-1993","","http://us.imdb.com/M/title-exact?Groundhog%20Day%20(1993)"
203,694224000000,"Unforgiven (1992)","01-Jan-1992","","http://us.imdb.com/M/title-exact?Unforgiven%20(1992)"
204,473385600000,"Back to the Future (1985)","01-Jan-1985","","http://us.imdb.com/M/title-exact?Back%20to%20the%20Future%20(1985)"
